ID del Candidato,Nombre del Candidato,Edad,Género,Experiencia Laboral (años),Nivel de Educación,Universidad,Puntuación en Prueba Técnica,Calificación de la Entrevista (1-5),Resultado de la Entrevista,Puntuación de Habilidades Técnicas,Puntuación de Entrevista General,Distancia al Lugar de Trabajo,Puntuación de Referencias,Puntuación de Experiencia Relevante (1-10),Puntuación de Comportamiento en Equipo (1-5)
1131,Candidato 1131,55,Femenino,3.0140573767254497,Maestría,Universidad C,79.677232057021,1,Reprobado,84.91956683910803,3,30.4253611186229,6.841877749474416,6,3
1132,Candidato 1132,33,Masculino,8.238337566826154,Doctorado,Universidad A,61.917848956362405,2,Reprobado,93.54388385511403,4,3.0361935543888157,9.986407361516491,9,5
1133,Candidato 1133,52,Masculino,6.515064606581527,Maestría,Universidad A,52.08062257534735,1,Reprobado,63.010861092222086,4,25.827742820429126,9.857239312386477,7,1
1134,Candidato 1134,23,Masculino,15.642503941344716,Doctorado,Universidad A,84.82322709215467,4,Aprobado,83.9394377195741,2,45.88958169352906,7.163972146522562,7,3
1135,Candidato 1135,22,Femenino,7.664023543590923,Maestría,Universidad C,78.9950729664325,2,Aprobado,58.61301269266488,4,39.01516010745948,9.15409506442131,8,2
1136,Candidato 1136,29,Masculino,17.711138295613896,Maestría,Universidad C,95.56449771465878,3,Reprobado,61.27532901285947,1,10.311542330319345,7.026860128348118,1,4
1137,Candidato 1137,46,Masculino,17.571367277248925,Doctorado,Universidad B,58.64628615292848,3,Aprobado,74.83850427171438,3,22.810617294993193,4.845539395043272,4,3
1138,Candidato 1138,45,Femenino,13.016336722537174,Maestría,Universidad C,90.16884348321048,4,Aprobado,66.65994145382841,2,11.956357333329377,6.177533549266148,10,1
1139,Candidato 1139,28,Femenino,7.90489968553157,Doctorado,Universidad C,51.34192450829531,3,Aprobado,54.41572270319377,2,44.14134611604777,2.133647156004005,9,4
1140,Candidato 1140,47,Femenino,6.676299308393714,Maestría,Universidad A,61.47352291814842,1,Aprobado,78.60768533375155,1,21.811774573265822,2.1579179809125866,10,3
1141,Candidato 1141,41,Masculino,7.400986950247462,Doctorado,Universidad B,60.60837734770631,3,Reprobado,71.83039672118667,4,20.050760051611114,4.573401313745415,4,1
1142,Candidato 1142,32,Femenino,18.388961571236358,Doctorado,Universidad B,73.32610058990417,4,Aprobado,63.397890270183545,2,29.03807857429046,1.9054661743147352,10,4
1143,Candidato 1143,42,Femenino,3.615839245528914,Licenciatura,Universidad B,81.18243977683412,5,Aprobado,82.47082391401062,2,38.64820392008159,5.847659986574532,9,2
1144,Candidato 1144,36,Masculino,10.604487119598778,Doctorado,Universidad A,67.97451910076575,2,Reprobado,83.36474686426712,1,29.100929339245997,7.787772121232823,8,4
1145,Candidato 1145,51,Femenino,3.554712624611317,Doctorado,Universidad C,77.14027509287423,5,Reprobado,54.40642089289425,5,46.19677368269581,2.959076111989754,9,5
1146,Candidato 1146,34,Femenino,10.217411380923183,Doctorado,Universidad A,51.89612589726135,4,Reprobado,57.512612605062635,3,22.808902508137066,3.8731143305616698,7,1
1147,Candidato 1147,33,Femenino,3.163280666330177,Doctorado,Universidad C,71.03590766925271,4,Aprobado,61.858331216651166,4,43.70567819063195,1.3489536607681374,9,3
1148,Candidato 1148,33,Femenino,14.159762768885226,Maestría,Universidad B,73.0905066975063,1,Reprobado,57.37976518862143,5,29.998156060143494,5.425174170249684,1,3
1149,Candidato 1149,37,Femenino,11.377031152062502,Maestría,Universidad C,72.73276930890398,3,Aprobado,65.3917713211675,3,18.427775292642096,7.7584462180096985,3,1
1150,Candidato 1150,27,Masculino,19.280168820530196,Doctorado,Universidad C,50.54812150243001,1,Aprobado,73.4419024495017,2,8.609213456045612,3.6643182108065453,5,2
1151,Candidato 1151,29,Masculino,14.942922828698403,Maestría,Universidad A,61.700966490243985,2,Aprobado,77.48008136731364,2,13.056293316691221,9.687058035124055,2,1
1152,Candidato 1152,52,Masculino,7.624434202333152,Doctorado,Universidad A,82.34895211135667,2,Aprobado,76.61151837329315,3,36.76049931904295,9.059202951148944,10,2
1153,Candidato 1153,47,Femenino,11.662049206524252,Maestría,Universidad C,59.04734097114771,5,Aprobado,69.34798124437711,2,10.127869108627833,8.821882515023912,4,5
1154,Candidato 1154,46,Masculino,5.401836990923972,Maestría,Universidad B,96.64468141190684,5,Reprobado,68.95667197806902,3,9.369060166689048,1.989801809764296,3,1
1155,Candidato 1155,38,Femenino,14.443140306353188,Doctorado,Universidad A,99.30010030983306,1,Aprobado,62.3887631410209,4,14.565332038830642,6.21113681554246,10,2
1156,Candidato 1156,55,Masculino,17.11725101600851,Maestría,Universidad C,82.83646020069767,1,Aprobado,67.2339649970144,5,38.20769977660873,6.892675121890768,5,4
1157,Candidato 1157,47,Femenino,11.038142887201776,Maestría,Universidad B,71.83409628678444,3,Aprobado,87.77393185265649,3,26.493206746578927,2.9327396713616514,1,3
1158,Candidato 1158,22,Femenino,19.25379987798858,Maestría,Universidad A,70.2377715822379,3,Aprobado,93.34716548360922,5,38.51766971528991,4.031829075537392,5,2
1159,Candidato 1159,54,Femenino,6.414940572755257,Maestría,Universidad C,66.71828432884638,3,Aprobado,92.25729606173711,1,23.625428964901538,1.5812473988128404,4,3
1160,Candidato 1160,42,Femenino,8.819620913555784,Maestría,Universidad B,58.13773708598268,3,Aprobado,81.53633711821965,3,34.5308664388925,1.6485262012411526,1,2
1161,Candidato 1161,35,Masculino,11.785952456536439,Licenciatura,Universidad C,69.47438699308879,2,Aprobado,81.47613421614054,5,35.34699392033841,6.174164289752237,1,2
1162,Candidato 1162,37,Masculino,12.053185034874558,Maestría,Universidad C,87.95251640959009,3,Reprobado,62.29178936147822,4,28.71947076917367,4.262340178261753,6,5
1163,Candidato 1163,52,Femenino,5.083551511046347,Maestría,Universidad A,56.2146781203854,1,Aprobado,91.88337036104522,4,40.93388635430523,1.606705542111095,8,5
1164,Candidato 1164,42,Femenino,1.888864586938709,Doctorado,Universidad A,54.671466438039374,5,Reprobado,73.22343524686644,3,41.553676606846814,2.6863878100119787,1,4
1165,Candidato 1165,34,Masculino,6.105843940083469,Maestría,Universidad A,87.42276125984463,2,Reprobado,74.44979274537724,1,13.78348375715327,7.85510145027395,8,4
1166,Candidato 1166,50,Masculino,6.212404786265202,Licenciatura,Universidad C,79.94552964689753,2,Aprobado,99.86275116013414,1,22.568973844833753,7.559941998302579,1,1
1167,Candidato 1167,31,Masculino,4.951053360907274,Maestría,Universidad B,50.588799249621026,4,Reprobado,84.65958531743452,1,34.15727707970831,8.061618819230944,1,2
1168,Candidato 1168,23,Femenino,17.07084273362896,Licenciatura,Universidad C,82.01388870288685,3,Reprobado,60.27497911274979,1,3.345163979304332,7.215131954673559,8,5
1169,Candidato 1169,27,Masculino,3.8536496718116044,Maestría,Universidad A,56.01982976976747,1,Reprobado,91.9988553539565,4,30.93640081837215,3.989920207757914,10,4
1170,Candidato 1170,40,Femenino,12.26441295992643,Doctorado,Universidad B,57.24091393191289,4,Aprobado,92.71809443042416,4,20.601426370329957,9.094321103353344,2,4
1171,Candidato 1171,28,Masculino,17.272114740745995,Licenciatura,Universidad B,53.58591780948472,5,Reprobado,65.55542314008622,5,7.885570482997977,4.089971572318668,5,3
1172,Candidato 1172,42,Masculino,6.906488127667424,Licenciatura,Universidad B,95.03625642032927,3,Aprobado,91.77580741908938,5,17.189955887766764,6.323106313839136,5,1
1173,Candidato 1173,25,Femenino,3.189352251614327,Maestría,Universidad A,71.36234521773201,3,Aprobado,56.435355833951874,2,24.171000477686935,5.4657061455924865,5,2
1174,Candidato 1174,48,Masculino,17.287068659349508,Doctorado,Universidad C,59.67524491023396,3,Aprobado,82.17342345818226,4,47.40054391664942,4.083959282754831,6,5
1175,Candidato 1175,43,Masculino,9.215768114377092,Licenciatura,Universidad C,81.5381431769775,3,Aprobado,79.36364180613504,2,14.318564386837908,3.81201147437736,5,3
1176,Candidato 1176,44,Femenino,12.733129701282497,Doctorado,Universidad B,69.62186638355344,3,Reprobado,99.55362411362054,1,15.918370116034149,1.5443220202429546,3,4
1177,Candidato 1177,32,Femenino,16.673699261832766,Maestría,Universidad A,75.36727617662594,3,Aprobado,80.38944546626,2,9.600077399360748,1.0752418726174673,4,5
1178,Candidato 1178,31,Femenino,5.8810639129803075,Licenciatura,Universidad C,78.23498151976312,4,Aprobado,85.20138172353862,5,43.45079844909512,7.411518356654561,9,5
1179,Candidato 1179,39,Femenino,10.21871471947886,Licenciatura,Universidad C,99.04818653633161,5,Aprobado,98.33445678513021,2,27.429818989549776,3.7756989686513123,4,4
1180,Candidato 1180,44,Femenino,11.310253182008054,Maestría,Universidad C,86.79220736002904,3,Reprobado,91.92566119506526,4,43.55128378878519,2.8987108281296226,10,1
1181,Candidato 1181,31,Masculino,3.0280034804508635,Licenciatura,Universidad C,58.07850589565739,4,Reprobado,85.07663096906718,3,28.801507567484304,8.198157860438851,6,2
1182,Candidato 1182,30,Masculino,2.4790542124160186,Doctorado,Universidad C,50.03426439956966,2,Aprobado,58.3490156401076,3,45.359556527683125,2.3048767639322727,5,1
1183,Candidato 1183,35,Femenino,12.458528764028712,Doctorado,Universidad A,73.76498171364432,4,Reprobado,76.50260989673056,4,36.1551748949968,6.573440199032758,3,2
1184,Candidato 1184,54,Masculino,19.067042943956423,Licenciatura,Universidad C,82.3862000563495,4,Reprobado,97.63752235855796,2,14.966664418051016,8.175360471396356,5,3
1185,Candidato 1185,37,Femenino,8.424863493806033,Licenciatura,Universidad A,98.8668143827048,1,Aprobado,96.14849310664812,3,23.078292713663423,4.6128296821867085,4,5
1186,Candidato 1186,46,Femenino,17.93633543229825,Doctorado,Universidad B,90.79433214088033,2,Aprobado,76.7141457993277,5,36.941272320574406,8.187233767986132,2,3
1187,Candidato 1187,51,Masculino,9.396514181685104,Licenciatura,Universidad C,69.66091588152034,3,Aprobado,57.53043950063396,4,44.217354297609866,5.87959267582498,1,4
1188,Candidato 1188,40,Masculino,16.91713858571773,Maestría,Universidad A,90.1298658616534,2,Reprobado,86.58012502130256,3,29.059766436078036,2.5788093509365004,5,2
1189,Candidato 1189,37,Femenino,6.735887807747843,Doctorado,Universidad A,64.38776639423438,3,Reprobado,50.264332130301916,1,34.09458391318726,2.6508518840377406,6,3
1190,Candidato 1190,33,Femenino,17.128137943086788,Licenciatura,Universidad C,75.4811441404122,1,Aprobado,69.04126913004453,4,38.87300186358204,2.466296218503213,10,4
1191,Candidato 1191,48,Masculino,1.5932648809355578,Doctorado,Universidad A,82.65154634405803,2,Reprobado,55.66114327133225,1,46.16692990654408,5.571190282891487,8,3
1192,Candidato 1192,32,Femenino,2.4898194605600072,Doctorado,Universidad A,50.72976534063998,5,Reprobado,93.45372333266931,1,14.540286792587267,6.729714785572641,8,2
1193,Candidato 1193,49,Masculino,14.951057085389925,Maestría,Universidad C,62.54582217137818,1,Aprobado,55.52745059403326,1,46.42057644121595,5.405029392541461,5,4
1194,Candidato 1194,53,Femenino,18.299227925460873,Licenciatura,Universidad A,75.47572431627223,2,Aprobado,68.44406194835214,2,28.299951712856103,4.897798551779133,6,2
1195,Candidato 1195,25,Femenino,3.009010737422586,Doctorado,Universidad A,93.17863452946081,2,Reprobado,98.02693741113599,2,18.8611366187505,5.163112837353894,3,1
1196,Candidato 1196,50,Masculino,14.897861123297687,Licenciatura,Universidad A,83.88451744647816,1,Aprobado,58.18692369737469,4,27.176978855754772,1.7793463218825543,3,2
1197,Candidato 1197,38,Femenino,12.628076056388156,Maestría,Universidad C,72.59051918091328,2,Aprobado,79.45917988497796,4,45.62351663221544,4.696279533676998,3,1
1198,Candidato 1198,46,Masculino,11.421519378959438,Licenciatura,Universidad A,88.21184611121586,1,Reprobado,54.63072289797264,1,19.632080071121756,8.736879469178028,4,2
1199,Candidato 1199,48,Masculino,1.1221305050195993,Licenciatura,Universidad B,69.89051110059583,3,Aprobado,55.647911802610096,1,33.538535788919866,9.654450161366007,7,2
1200,Candidato 1200,41,Masculino,11.136530732354728,Maestría,Universidad B,75.050411636007,2,Reprobado,80.63223672499598,2,24.911678784545103,8.511518429499581,2,2
1201,Candidato 1201,22,Femenino,15.82370844167019,Maestría,Universidad C,55.435337628555125,1,Reprobado,94.02036697792846,5,20.780753563313677,2.3883578588860614,1,2
1202,Candidato 1202,42,Masculino,19.565102250949256,Licenciatura,Universidad B,57.4463061894293,4,Reprobado,90.65594271738198,2,38.93578257188548,5.706968286869628,5,5
1203,Candidato 1203,27,Femenino,18.924239931775535,Doctorado,Universidad A,60.924413588641855,4,Reprobado,99.18401746484733,4,10.025350510567478,5.5736705781949105,4,1
1204,Candidato 1204,51,Femenino,12.253771169706024,Maestría,Universidad A,76.45634710905993,2,Reprobado,59.093352539848354,3,48.76041872270877,5.628025016302959,2,1
1205,Candidato 1205,41,Femenino,13.581461514061383,Licenciatura,Universidad B,55.54015271636663,1,Aprobado,91.84528789794751,4,22.555464788608774,9.87888745263067,10,2
1206,Candidato 1206,34,Femenino,12.722494485560539,Maestría,Universidad B,65.91947437326834,2,Reprobado,81.86934622079193,2,26.354428584963948,3.5795118980852263,9,5
1207,Candidato 1207,45,Femenino,8.73653980714668,Doctorado,Universidad A,54.91279704273406,3,Aprobado,71.14859358338109,2,40.09329137353402,5.154188145638064,9,5
1208,Candidato 1208,37,Masculino,15.663489373361047,Doctorado,Universidad A,65.18281710351533,4,Aprobado,51.331969391929924,2,37.971156116572296,9.749299085685102,4,4
1209,Candidato 1209,46,Masculino,13.51454229807103,Licenciatura,Universidad B,90.09961816143883,2,Aprobado,52.36539227858506,3,23.120437783075694,9.106672433073303,5,3
1210,Candidato 1210,50,Femenino,15.758608249128855,Doctorado,Universidad A,53.03932583679008,4,Reprobado,80.903554415416,3,27.363799775350692,6.373202940041811,6,5
1211,Candidato 1211,55,Masculino,14.5154200075661,Maestría,Universidad A,53.11307398606803,3,Reprobado,71.98903748605656,4,24.51624305325996,2.1725845297545643,10,1
1212,Candidato 1212,32,Masculino,14.813038309474098,Maestría,Universidad B,63.74292104606486,3,Reprobado,87.47768793571592,2,35.9401448849154,3.2363611861117336,2,2
1213,Candidato 1213,32,Femenino,7.2603967637524365,Maestría,Universidad C,92.82302364133079,3,Aprobado,86.50911055883964,3,5.995370779145383,9.967989766896574,8,4
1214,Candidato 1214,26,Femenino,4.511444479036278,Doctorado,Universidad B,87.7799821776418,2,Aprobado,81.18041078619967,3,27.22889032663652,5.0607542576804985,7,3
1215,Candidato 1215,42,Femenino,6.744092907575532,Maestría,Universidad A,54.98828779561334,4,Reprobado,75.99968916315994,4,18.99288492779667,8.28563888452814,7,5
1216,Candidato 1216,22,Femenino,14.67623156298805,Doctorado,Universidad B,71.28539068898841,5,Reprobado,69.542025221232,4,24.381497207341344,6.046007736044744,2,1
1217,Candidato 1217,38,Masculino,9.894736518180622,Licenciatura,Universidad B,78.58057191828118,2,Reprobado,98.66375460189607,5,43.974758229801196,7.434768981724366,5,4
1218,Candidato 1218,32,Femenino,19.518342742211402,Licenciatura,Universidad B,86.15276983153306,3,Aprobado,75.86399785413768,4,1.9672917565477095,2.298848030954715,2,5
1219,Candidato 1219,36,Masculino,17.139946145545906,Maestría,Universidad B,79.66262412088744,3,Reprobado,71.4780971782015,5,43.29125859861573,4.162527778949183,3,1
1220,Candidato 1220,38,Femenino,15.47608308121262,Maestría,Universidad C,76.96530413618332,5,Aprobado,74.40620617128242,1,33.88325205669068,8.285153591782377,4,5
1221,Candidato 1221,41,Femenino,8.02926511163102,Doctorado,Universidad B,88.0930043680529,4,Aprobado,62.18829625367172,5,10.22364422252709,3.137250520305945,1,1
1222,Candidato 1222,35,Femenino,5.448591148810831,Doctorado,Universidad A,51.0781367503213,1,Aprobado,60.7966792372504,3,39.24315428228012,6.101286780305089,2,4
1223,Candidato 1223,40,Femenino,7.944186009901916,Doctorado,Universidad B,94.97205770770088,1,Aprobado,79.59658999707746,1,34.647702158636555,4.7446037782710695,2,2
1224,Candidato 1224,25,Masculino,4.3634625721194435,Maestría,Universidad C,72.44086655506374,3,Reprobado,92.39196199972776,3,39.7902942435042,8.048115735344853,8,3
1225,Candidato 1225,42,Masculino,19.428678746905,Doctorado,Universidad B,67.43056823726442,3,Aprobado,59.944199889952074,4,39.25928057857736,2.2933978021131427,7,3
1226,Candidato 1226,25,Femenino,9.579412288929014,Licenciatura,Universidad C,77.92379093146039,2,Aprobado,56.70906661773032,3,37.18837151949318,3.4316619817923772,2,5
1227,Candidato 1227,42,Femenino,10.321631077590125,Licenciatura,Universidad B,95.81635709561189,1,Reprobado,92.57030534866271,1,4.86492329550393,8.359971006908596,8,1
1228,Candidato 1228,24,Femenino,11.868283527043426,Maestría,Universidad A,69.08201430544351,2,Aprobado,94.0631409103701,4,39.64513171901063,3.837980907156397,7,5
1229,Candidato 1229,45,Femenino,4.881924589086137,Licenciatura,Universidad C,87.01460896718558,5,Reprobado,85.36226338341024,2,2.8230043809354193,7.46844635949993,3,2
1230,Candidato 1230,49,Femenino,13.930715779738975,Doctorado,Universidad A,68.56213099296495,5,Aprobado,98.07365912114342,4,49.610847242749756,2.230165204344135,10,5
1231,Candidato 1231,34,Femenino,9.574031842621512,Licenciatura,Universidad A,76.19153029490924,2,Reprobado,62.35019147294509,4,45.394487387418344,3.6426044340379606,4,2
1232,Candidato 1232,37,Femenino,1.8930212088526113,Doctorado,Universidad B,56.728908433294656,1,Reprobado,57.525009345898866,4,11.523872989100903,8.210004051474044,7,3
1233,Candidato 1233,34,Masculino,10.428694270018951,Licenciatura,Universidad C,87.75014950015179,1,Reprobado,73.31148887516837,1,28.52436779665927,6.702178618455602,9,4
1234,Candidato 1234,31,Masculino,2.2355357574228423,Doctorado,Universidad C,57.56514011587318,5,Aprobado,50.999197217229664,3,10.13162360852252,4.9067425168717,7,4
1235,Candidato 1235,38,Femenino,14.819760424552351,Maestría,Universidad A,54.0925208830715,3,Reprobado,64.60134907835013,2,3.614738355549426,2.109547843474618,5,5
1236,Candidato 1236,43,Femenino,14.670961600557927,Doctorado,Universidad B,51.02789741492277,3,Reprobado,78.21415354430603,3,1.6597833059430052,7.041958935510772,9,5
1237,Candidato 1237,38,Masculino,16.576282868077413,Doctorado,Universidad B,68.78441891236903,4,Aprobado,57.83283010797232,3,17.186970030236854,8.446469399628516,9,3
1238,Candidato 1238,34,Masculino,13.353363229623813,Maestría,Universidad A,81.20333950085418,4,Reprobado,73.98009119097637,4,43.29454665468886,3.4795259000546874,9,2
1239,Candidato 1239,44,Masculino,7.145804964414199,Maestría,Universidad A,68.12522959658247,1,Aprobado,83.02412304777809,2,20.774039099430304,8.32718366608174,10,4
1240,Candidato 1240,34,Masculino,6.5758474121692325,Maestría,Universidad B,88.97102133294263,4,Reprobado,90.62051715293404,2,24.214843501128215,2.524168284707405,1,3
1241,Candidato 1241,49,Femenino,15.460262630307088,Licenciatura,Universidad A,67.68574815714165,1,Aprobado,77.10143890668064,1,33.21068012437,4.161170282718074,3,3
1242,Candidato 1242,41,Masculino,8.138711731096851,Maestría,Universidad A,62.96271992883094,5,Reprobado,95.46400088798583,1,36.34461114173636,7.760503917318412,1,3
1243,Candidato 1243,51,Femenino,16.63337933721427,Doctorado,Universidad A,89.96485296411404,1,Aprobado,88.70103850490185,4,27.949565541155938,2.927998880671526,10,3
1244,Candidato 1244,44,Masculino,3.6713488684910387,Maestría,Universidad C,64.83072309721872,1,Aprobado,81.5266953907147,1,47.766965621744205,5.294619368231006,8,5
1245,Candidato 1245,55,Masculino,17.5376428497775,Maestría,Universidad A,58.0092270950947,1,Aprobado,76.88910745086775,3,10.070367186957101,2.1140840932398124,6,4
1246,Candidato 1246,48,Femenino,19.623917036670854,Maestría,Universidad A,79.716538449273,5,Aprobado,58.668268262951734,4,14.363377884137579,5.7927731555290745,1,3
1247,Candidato 1247,28,Masculino,1.8381819759194074,Doctorado,Universidad A,67.11166906893762,1,Reprobado,60.34918360904349,5,42.08610728250978,6.02221812370888,7,2
1248,Candidato 1248,45,Femenino,9.013335749325917,Maestría,Universidad B,84.01567129639986,1,Reprobado,50.2222286611471,4,43.23017536759161,9.767879483445034,7,3
1249,Candidato 1249,26,Masculino,19.90419110302084,Maestría,Universidad C,92.7179110608273,3,Aprobado,57.83364719513411,4,8.905748447841527,1.0102551539859632,9,2
1250,Candidato 1250,52,Masculino,15.337970787578401,Licenciatura,Universidad A,59.85338268721782,1,Reprobado,98.0555758039412,2,4.165452715028149,7.270655563667409,6,3
1251,Candidato 1251,37,Masculino,18.238363761863795,Doctorado,Universidad C,74.38850587204479,4,Aprobado,84.80011236051844,2,1.3137523441874248,9.782911048916697,1,1
1252,Candidato 1252,55,Femenino,19.445329102760226,Doctorado,Universidad A,61.918139152017964,4,Aprobado,59.49917594936149,3,40.17238431875049,5.731928022107941,8,5
1253,Candidato 1253,39,Femenino,19.383442269801325,Licenciatura,Universidad A,60.27414898742579,1,Reprobado,51.38606460787039,1,16.857592016361895,5.732039246235196,1,1
1254,Candidato 1254,36,Femenino,17.901120479997765,Licenciatura,Universidad A,60.22888370379205,5,Aprobado,73.10252532245865,4,23.749297334280048,7.648136165881084,6,2
1255,Candidato 1255,51,Masculino,18.765582949587163,Maestría,Universidad C,85.92048054988621,3,Aprobado,71.24583986451077,3,14.244439693036936,8.70280399425112,6,4
1256,Candidato 1256,35,Masculino,3.860275546881531,Licenciatura,Universidad B,94.75017319539,4,Aprobado,72.26766056199016,5,33.49919089109672,2.472520464953795,2,5
1257,Candidato 1257,47,Masculino,6.547430011750015,Doctorado,Universidad A,65.54389049196354,3,Reprobado,62.49243287529288,5,25.185012577818515,9.513876553879648,5,2
1258,Candidato 1258,32,Femenino,2.34298771092615,Doctorado,Universidad C,65.53950634247904,4,Aprobado,59.07089840859411,1,22.38553577333782,1.0374227371464249,1,1
1259,Candidato 1259,37,Femenino,16.842992457538884,Maestría,Universidad B,51.59167615373993,2,Reprobado,76.51546730249933,5,25.234987864889167,3.764289113681794,2,1
1260,Candidato 1260,34,Femenino,16.15380124027117,Licenciatura,Universidad B,53.67773035833406,2,Aprobado,73.361562852334,1,25.412338651261514,7.644689323440339,1,4
1261,Candidato 1261,46,Femenino,18.80884527868332,Licenciatura,Universidad B,60.97831308381964,3,Reprobado,51.04177347374914,5,35.54257595079265,7.155021022082988,2,2
1262,Candidato 1262,29,Femenino,16.733044679239555,Licenciatura,Universidad A,54.96743533258662,2,Aprobado,77.96853708202092,1,48.2583745717645,8.54269766981313,8,4
1263,Candidato 1263,26,Masculino,10.226118943341072,Maestría,Universidad A,85.31168965070637,2,Aprobado,93.65886331498734,3,43.60613738470229,2.6798115010791355,3,3
1264,Candidato 1264,52,Masculino,18.163591780439692,Maestría,Universidad B,55.21436123783811,4,Reprobado,81.4801369278625,4,48.98318686208641,3.2323867843822995,6,5
1265,Candidato 1265,36,Masculino,14.572320934712806,Licenciatura,Universidad C,79.57019691912805,5,Aprobado,70.17682633930697,2,5.997169905270051,8.888862994743244,5,5
1266,Candidato 1266,36,Femenino,11.836456516994936,Licenciatura,Universidad A,66.74708721323623,3,Aprobado,76.00885104113843,2,32.67129027069121,4.071228156363812,4,3
1267,Candidato 1267,22,Masculino,7.626545915844941,Licenciatura,Universidad B,84.91523922995215,4,Aprobado,67.06738782902892,2,24.25231610825182,8.552135134952785,5,4
1268,Candidato 1268,29,Masculino,18.915200135396045,Maestría,Universidad B,64.42761793406375,1,Aprobado,54.89261579878992,1,5.367840690311439,5.611718789161409,5,3
1269,Candidato 1269,36,Masculino,7.585236979237038,Maestría,Universidad C,65.66410074101105,5,Reprobado,69.42463058357225,1,33.357572036969614,9.135493807598024,1,5
1270,Candidato 1270,24,Femenino,7.837184881130516,Licenciatura,Universidad A,82.30251694201525,5,Aprobado,87.78051725117251,1,46.26971090692087,3.264237777646868,3,5
1271,Candidato 1271,55,Femenino,15.168014241615808,Doctorado,Universidad B,66.37932552512207,3,Reprobado,89.5585465381279,1,48.29393834068572,3.0855230661838347,3,2
1272,Candidato 1272,24,Masculino,17.60870704196133,Doctorado,Universidad A,82.92025322844404,4,Aprobado,50.86616224346774,2,36.72253370564256,5.260750119650194,5,3
1273,Candidato 1273,52,Masculino,18.49677551018651,Maestría,Universidad C,72.50361375801486,1,Reprobado,68.22483294231401,2,14.669379056028786,2.1163825321615057,3,5
1274,Candidato 1274,45,Femenino,9.946509505220998,Licenciatura,Universidad A,81.20309206749553,5,Aprobado,95.22522613327385,3,16.616987086353067,4.145820522639761,9,1
1275,Candidato 1275,24,Femenino,9.185726755262003,Doctorado,Universidad A,75.98528008233603,2,Aprobado,55.435790757428876,3,29.833052721539776,9.89753886936116,6,3
1276,Candidato 1276,23,Masculino,10.62698029687163,Doctorado,Universidad B,72.92882888403982,3,Aprobado,58.97408163124906,2,44.14470433928876,1.233133311069698,5,4
1277,Candidato 1277,26,Femenino,8.225729826103596,Maestría,Universidad B,76.5588609627131,3,Aprobado,87.43170101757842,2,16.211968223082117,9.935464575932624,3,3
1278,Candidato 1278,41,Femenino,17.473079046894796,Licenciatura,Universidad A,84.2062387875146,5,Reprobado,94.73309776531178,5,2.1163353181393783,2.5969966963915,4,5
1279,Candidato 1279,34,Masculino,3.612804341267541,Doctorado,Universidad B,63.79467458376921,5,Aprobado,57.31482672887928,1,22.461565091544575,4.668165395932637,2,5
1280,Candidato 1280,28,Masculino,5.459871315323524,Licenciatura,Universidad C,79.44049204632597,1,Aprobado,89.09803974688089,1,20.285295361890547,3.3602194091590905,7,4
1281,Candidato 1281,27,Femenino,4.397719429217333,Doctorado,Universidad B,66.39467869183062,5,Aprobado,82.58940391547796,2,46.02453135089775,8.276212138299613,8,1
1282,Candidato 1282,34,Femenino,14.848498809690755,Doctorado,Universidad C,86.48259815565629,3,Reprobado,53.34116810983643,3,33.92818425183267,1.0223525226573464,7,3
1283,Candidato 1283,40,Masculino,12.721311862176073,Licenciatura,Universidad C,88.09065936561045,5,Aprobado,65.12731482920921,3,45.73935337570257,8.602417788888413,3,2
1284,Candidato 1284,36,Femenino,12.757725260217544,Maestría,Universidad B,51.305964905416104,1,Reprobado,55.46888065597146,2,9.884856051243485,6.807811875266759,4,1
1285,Candidato 1285,30,Masculino,2.429180922957082,Licenciatura,Universidad C,73.37287657021116,4,Reprobado,96.55855187245342,1,3.3598455748694223,6.563587503336275,1,2
1286,Candidato 1286,41,Femenino,10.93709600625571,Licenciatura,Universidad B,82.07451503715576,3,Reprobado,99.96876803171213,1,7.111464882613182,7.742062929170496,8,3
1287,Candidato 1287,29,Masculino,4.697387301489766,Licenciatura,Universidad B,95.59448950725516,5,Reprobado,96.98620610300894,4,32.5135037051501,6.308133506956204,2,5
1288,Candidato 1288,54,Masculino,10.51727958466791,Doctorado,Universidad C,53.521240651056,5,Aprobado,86.90742360170422,2,3.514566155990223,7.709382948465866,2,4
1289,Candidato 1289,30,Femenino,16.730632828108078,Doctorado,Universidad A,64.91856995883626,2,Aprobado,55.91952576927172,5,21.868879680812604,1.1430508484518076,8,2
1290,Candidato 1290,46,Femenino,16.722637117971296,Licenciatura,Universidad B,88.37577627734854,2,Reprobado,90.06899673262951,2,1.6885316315431869,1.2709704322544808,2,2
1291,Candidato 1291,46,Masculino,4.692880607723952,Doctorado,Universidad A,68.49756793482162,4,Reprobado,53.27307432641487,2,2.5094931583245335,6.284827049165413,2,5
1292,Candidato 1292,24,Femenino,9.362451419733066,Maestría,Universidad C,84.59811521295673,3,Reprobado,80.24038086265288,4,22.983781960519977,4.35765826209248,4,1
1293,Candidato 1293,27,Femenino,3.6627219422023245,Licenciatura,Universidad C,56.6214587158259,3,Aprobado,90.21473258744618,4,21.349598102583467,7.609091022235094,4,1
